Pd_C103,Pd_C301,HX100,T_E110,L_R100,D_R100,F_S220,T_E120,P_V100,Pd_P150,HX150,HX220,T_E220,Rr_D200,Pc_D200,F_S220.1
0.0,0.0,0.0,0.04862320408026576,0.0009104774760923491,-0.018497759780724297,-0.0018187300354301384,0.0009902694189305311,0.0,-0.15724423940001123,-0.03826822379636946,-0.021434400136023907,0.0,0.08562936840014541,-0.008476457153406423,0.0
0.0,0.0,0.0006234661438327021,-0.019620863453665215,0.00043694700071528203,-0.002133644633618949,-0.0003805516583851426,0.0,0.0,0.3115817487096542,-0.013656356899922457,-0.0004169129151620708,0.0,-0.00414775038600606,0.000525612155099665,0.0
0.0,0.003996046166856005,0.0,-0.01995517257722288,0.0005745583596549753,-0.0026337739064441795,0.0,0.0007514192668087819,0.0,-0.15024885683325834,-0.04038360716649335,0.0017389628305899921,-0.0006699918337836866,-0.004101201386593809,0.0,0.0
0.0010643808924440305,-0.0007717022748644707,0.0,-0.02497793742826405,0.0012125329069979699,0.0004887642319016975,0.0,0.0010705699120220134,0.0,-0.1477997862005041,-0.03956849278448174,0.0,0.0,-0.004152959057376417,0.0002715781400619566,0.0
0.0,0.0,0.0006222790576870039,-0.02014938811498382,0.00032375268100370835,-0.0017135355673711836,-0.00033372625917945704,0.0,0.0,0.3266814900421718,-0.013881173691935506,-0.00023741811820538787,0.0,-0.004324086484274865,0.0005683976869967362,0.0
0.0,0.0006970693550849326,-0.0007672509072192837,0.16884556245951657,0.00044736174330494913,0.001275429698949621,0.0,0.0,0.0,-0.14159430843554527,-0.03767907255215503,0.0,-0.0003469760828076805,-0.005044189169356587,-0.00045782056835032004,0.0
0.0004746463328541284,0.0,0.0,-0.022607349376556805,0.0007069158591625562,-0.0006260966074649121,0.0,0.0005656724097088578,0.0,-0.15184758228931744,-0.04066463858820552,-0.00035965340663843357,-0.0002832581594437955,-0.004867534836387373,0.0,0.0
0.0,-0.00015911485090747135,-0.0004599494063147389,0.034073886233475854,0.0,-0.0006385547807184255,-0.00025330700551655274,0.0,0.0,-0.15238103242655704,-0.04075869487583479,-0.0019151753749855045,0.0,-0.004830773135808635,-0.00019657602423325015,0.0
0.0006668907732079316,0.0,-0.0007506805266822049,0.18470185131628386,0.0011871320060098894,0.003245584107142539,0.0,0.0,0.0,-0.11225751837299067,-0.03374681334866823,-0.001578327180929367,0.0,-0.0018189182761143255,0.022819222097025995,0.0
0.0,0.0,0.0,-0.03360515425403526,0.0009152250933954315,-0.0005025551764193152,0.0,0.0008692737470871642,0.0,-0.15128359427466104,-0.040582193022793984,-0.00018736367021560119,-0.00043220084016649344,-0.005044242395007343,0.0003795630979554861,0.0
0.0003320082425651849,0.0,0.0006141514590439434,-0.019446850068121795,0.00042393428837699703,-0.0020192174076205387,0.0,0.0,0.0,0.3149078003171393,-0.013542108794733868,-0.00039088517750119413,0.0,-0.004523680031046847,0.0003667345668470771,0.0
0.00037322195944088587,0.0011494446348318777,-0.0004823832822218775,-0.02900873719840176,0.00042201212806450283,0.0016640906634272485,0.0,0.0,0.0,-0.15391954198222718,-0.040694018801737265,0.009066613010213023,0.0,-0.003718785785486961,0.0,0.0
0.0010266464853903848,-0.0007686727355815659,0.0,0.015555097551106258,0.0010376881909242846,0.013043010926542887,0.0,0.0012044245949485435,0.0,-0.15740924505141887,-0.04050050526395376,0.0008171282878336448,0.0,-0.0051153806035408745,0.0,0.0
0.0,-0.0010044405396570416,0.0010563772203315452,-0.019829223699486153,0.0003516949345523934,0.0,0.002107463070315469,0.0,0.0,0.16373832830488258,0.1395083579807337,-0.002021094170377933,-0.0009006078395089378,-0.002892918878378231,0.0,0.0
0.0,0.0,0.00047439394864373923,-0.020974359308190513,0.0004668863467705751,-0.0016213872384843414,-0.0004099310981672922,0.00029394681568672976,0.0,0.3322336038131839,-0.014063507199681984,0.0,0.0,-0.004453553935917559,0.00038590994138865635,0.0
0.00048811468713918973,0.0003457930413625508,0.0,-0.02803591071225051,0.0003445613005684963,-0.0002890230026474372,0.0,0.0004351294547399377,0.0,-0.15326736651917044,-0.040799688342647515,0.008374626916460143,0.0,-0.004712519747191283,0.0,0.0
0.0,0.0003799134421752226,-0.0006513252476379229,0.12692478235378676,0.0,0.00044922390899349864,0.0,0.0,0.0,-0.14490921839447365,-0.03865655938806387,-0.0004574051299811366,-0.000268712487547664,-0.004833351168351529,-0.0003897145713021901,0.0
0.0006315366820450264,0.0,0.0,-0.022460711856382504,0.0003622016197604716,-0.0005754002970493507,0.0,0.0006049090323193478,0.0,-0.1519632595603752,-0.040772706875899345,-0.00036402889952931905,0.0011919119549376558,-0.004811472489129604,0.0,0.0
0.0,0.0,0.00039641676717414476,-0.019579859625365806,0.0003753924809117848,-0.0021941117548499355,-0.0002243414443489427,0.0,0.0,0.3118172636080491,-0.01393993748173583,-0.0003288003219783877,0.0,-0.004090747133372842,0.0005804189680587115,0.0
0.0004264261904147193,0.0,0.0,-0.022397887330571166,0.0005611606353063734,-0.000652259682123551,0.0,0.0007158691343603702,0.0,-0.15220188006263363,-0.04032637453532607,-0.0003217286474692192,-0.0002672621360123458,-0.005044942228234246,0.0,0.0
0.0004400640674469792,0.0,0.0,0.010813517192408697,0.0,-0.0004263939560255599,-0.00016928304666846694,0.0006898919099429539,0.0,-0.15316652126915112,-0.04111784066302357,-0.0012716054631484628,0.0,-0.005494344388366891,-0.0004153730303326492,0.0
0.000491037198495039,0.0,0.0,-0.01954977994502718,0.00063889651721294,-0.0006625445110326637,0.0,0.00044860308015690076,0.0,-0.15197385813059025,-0.04080900586210881,-0.0005622303450751836,0.0,-0.005038905906178642,0.0,0.0
0.0004378419751606688,0.0,0.002933066850020839,-0.024108721106139486,0.0,-0.0011557541823959086,0.0,0.0006848146901678467,0.0,-0.14871876350348445,-0.0397627174385718,-0.0006585935480557069,-0.00032203635600637563,-0.0047516401802881894,0.0,0.0
0.0,0.0006977993671512765,-0.0007874057475010881,0.21368972574924042,0.00056453312789015,0.0025400239690133884,0.0,0.0,0.0,-0.1385515752526486,-0.03643885592837104,-0.008155828149238589,0.0,0.017367010418975988,-0.0005599622575516022,0.0
0.000390551592853422,0.0019039968142802494,-0.0005591298609122314,-0.02948444720130482,0.0004994418613294538,0.0019185278949920214,0.0,0.0,0.0,-0.15337233604392875,-0.04079867609560617,0.01028658601508414,0.0,-0.003460643627142503,0.0,0.0
0.0,0.0,0.0006394082949968777,-0.021164303034664843,0.00036755318150563296,-0.0018841244266023264,-0.0004042837254837328,0.00022295445216247156,0.0,0.33133754552288414,-0.01456893817388223,0.0,0.0,-0.004618374644069526,0.000854546895767797,0.0
0.0,0.0,0.0004407194395562105,-0.020145765013227956,0.00034756686047657503,-0.0016923803308892776,-0.00024085591397554618,0.0,0.0,0.3267096064718929,-0.013951422378099102,0.0,0.0,-0.004394289420032135,0.0004834115162072771,0.0
0.0,-0.0002097375341661376,0.0005868299603771728,-0.02105643348771512,0.0,-0.0018578273434433812,-0.0001892583741916476,0.0,0.0,0.32862151383268245,-0.014352516657768941,-0.0003072748671945121,0.0,-0.004500523186261582,0.0010501707364906421,0.0
-0.0016722731477447625,-0.007941812936084107,0.002502608233375923,0.011710148710926255,-0.008060049402443006,-0.0012710786025813547,0.0,0.0,0.0,0.165537752081642,0.18174020152499776,0.027760007684707388,0.0,-0.005485771627131556,0.0,0.0
0.0002722213314988453,0.0,0.00043050066677561405,-0.02118532472158085,0.0,-0.0018139543881025742,-0.0004791472259904361,0.0004074221938345608,0.0,0.3313111029045669,-0.014515046650305322,0.0,0.0,-0.004419493065648997,0.0007737032975665523,0.0
0.0003859909535628879,0.0,0.0,-0.02235100749341086,0.00041389316759210537,-0.0005177111977891798,0.0,0.0007082367926541625,0.0,-0.1519070904002157,-0.04060085633967481,-0.00023412674613346762,-0.00033063109299127447,-0.005075576305882634,0.0,0.0
0.0004103746820694019,0.0,0.0,-0.019638366215476058,0.00033875144806516655,-0.000474909022974711,0.0,0.0006411198425825781,0.0,-0.15211388515915633,-0.040537721214479135,-0.0003848364098957904,-0.00039217416432796076,-0.004866141690555055,0.0,0.0
0.0,-0.00048791324398648225,0.0,-0.01880362256734613,0.0005627231734074423,-0.0008338636592152049,0.0,0.010443237307096233,0.0,-0.14942891664715022,-0.0401263297013297,0.0,-0.0009413576063463973,-0.0047269577338859585,-0.0003430493559008814,0.0
0.0,-0.002861463111999092,0.0004973001381097952,-0.015333787782924086,0.0,-0.0020229332618199826,-0.0003778972635878049,0.0,0.0,0.33396292654054976,-0.01400106901131272,0.0,0.0,-0.0042816388446398615,0.0003734627636098331,0.0
0.0005666842791910758,0.0,0.0,-0.022343859963348253,0.0005137383875677137,-0.0007370152806201453,0.0,0.0007772995415080764,0.0,-0.15172440746590674,-0.040781881600360864,-0.0003327145758649822,-0.00032689908041910954,-0.005119822904035508,0.0,0.0
0.00035970368599252955,0.0,0.0005532841591448975,-0.019477797397508437,0.0,-0.001815830321914084,-0.0003938701436235021,0.0,0.0,0.31724879948902307,-0.013745560110410929,-0.0002717858668752795,0.0,-0.004324005150170341,0.0006030798482197165,0.0
0.0003672085897705457,0.0,0.0,-0.02306541851061349,0.0,-0.0005063756638511659,0.0,0.0007603751970633625,0.0,-0.15239386775902575,-0.0405399840683506,-0.0009748473805859296,0.005171205799217857,-0.00499035619597741,-0.004979552356555649,0.0
0.0,-0.0007410248363146633,0.0,0.049550484428550534,0.0010992361868963352,-0.018820410948041367,-0.00056705564626659,0.0,0.0,-0.15710590338467337,-0.037796790547356164,-0.02191239517136026,0.0,0.08510463807862544,-0.00839726908659127,0.0
0.0003257996236649873,0.002216844957669685,0.0,-0.028711955607251035,0.00024487534298517355,0.0020785659178459205,0.0,0.00047413067264499614,0.0,-0.15348112840096245,-0.04044521145735155,0.012182073704998988,0.0,-0.0033461955808997603,0.0,0.0
0.00054929190961997,0.0,0.0,-0.014506132903676918,0.0,-0.0004891155782081596,0.0,0.0007250987256138214,0.0,-0.15235025616112058,-0.04061009302062437,-0.0006264778180583046,-0.00039437064261091165,-0.004955763036856072,0.0,0.0
0.00045541058721695893,0.0,0.0,-0.02259113595984829,0.0005375051750498956,-0.000473476661541562,0.0,0.0006885984633416438,0.0,-0.15188223316412297,-0.04059725394749044,-0.000321007052089742,-0.0002593909470568771,-0.005065895155747335,0.0,0.0
0.0003340193699352501,0.0,0.0005226488402891117,-0.019705653459068377,0.0003948106080693449,-0.001709475938984011,-0.000407568337604979,0.0,0.0,0.31718754914286634,-0.013780559737065113,0.0,0.0,-0.0044034008757496464,0.0003036485791896859,0.0
0.0,0.0010441589893317093,0.0,0.044233527179507216,-0.0007561530299816654,0.0,-0.0013918480398846726,-0.0008816503751670879,0.0,0.15738162439709474,0.17739651589788355,-0.00993111803313415,0.0,-0.0055538256481940515,0.0013979504644427935,0.0
0.0,0.0,-0.00014167690743729922,-0.02234599321364419,0.0006680790375123086,-0.0005678032832779587,0.0,0.0007081408467027961,0.0,-0.15195678054981687,-0.040474804556978106,-0.0002466770794547219,-0.0003546346371895471,-0.0047967283187051535,0.0,0.0
0.0,0.0,0.0004608436590756463,-0.021899028424404048,0.0,-0.0022788300639677342,0.006885296322024484,0.0,0.0,0.33271810291932274,-0.014233538959402213,0.00034044890397250116,0.008882302432133962,0.07653910130285348,0.0005961724311269045,0.0
0.0003466769571310313,0.0,0.0,-0.022266688579657926,0.0007855650332812395,-0.0006934284467644735,0.0,0.0008021795044624726,0.0,-0.1519556129969203,-0.0406725526109352,-0.000470470164625114,-0.0004245505205788303,-0.004959996837681646,0.0,0.0
0.0,0.00043238573894494037,-0.0007561398882364695,0.1273735366589984,0.00042789592961361967,0.0006342893424032161,0.0,0.0,0.0,-0.14510499808717814,-0.03860413220423781,-0.0007232146380394516,0.0,-0.004975899137883686,-0.0004708855512794161,0.0
0.000491509348121949,0.0,-0.000603321259641305,0.07020933677522857,0.0,-0.0003983887502964565,0.0,0.0,0.0,-0.1494644774386383,-0.03986558509441809,-0.0016515792547521077,-0.0004350137890750026,-0.0048954073360779875,-0.0001763617449571357,0.0
0.0005511820075367737,0.0013233014036991876,-0.0003759553259276849,-0.029901022594651768,0.0,0.0013700622334059595,0.0,0.0005374076020357064,0.0,-0.15400059560049478,-0.04058161889138406,0.009396200080227936,0.0,-0.003455140929645841,0.0,0.0
0.0,0.00047362256525982987,0.0035176259988660406,-0.02089068528424383,0.0,-0.00159680978016635,-0.0004062628879853425,0.0,0.0,0.30593688621952,0.016724356095764333,0.001877633345226719,0.0,-0.004535265753027605,-0.004319663341457595,0.0
0.0004160045693589465,-0.0028060960209785844,0.0,-0.021993680023082607,0.0005724908952812587,-0.0015075655355365073,0.0,0.0007520047980185696,0.0,-0.15215462230436302,-0.040930085090408595,0.0,-0.0005404145527069102,-0.004894941125175414,0.0,0.0
0.0,0.0,0.0005178588819577573,-0.021035794652338145,0.0,-0.0016655429436908723,-0.00037782984875026266,0.0003108551527465919,0.0,0.3285988357416154,-0.014414577320591952,-0.0004100010431624851,0.0,-0.0046898083163400914,0.0009509474273629394,0.0
0.0005425354087922353,0.0,0.0,-0.0051630540824589245,0.0,-0.000735857887657082,0.0,0.0004886025709636699,0.0,-0.15278567686137987,-0.0409091455015685,-0.000830655798585329,-0.00023357918593173464,-0.00493326056970129,0.0,0.0
0.001246183467703177,0.0,0.0,-0.02228192335727605,0.0013003746248582376,0.0015705016521599387,0.0,0.0010398485872390108,0.0,-0.14466243018422933,-0.03853466206446378,0.0,0.007856269101717751,-0.0034200435514266875,0.00031190794406102396,0.0
0.0004379186136942992,0.0,0.0,-0.009658518581240155,0.0005639646313767112,-0.0007751336867453583,0.0,0.0005423898681648471,0.0,-0.15259550061151542,-0.0407440603587145,-0.0007161446059964386,-0.0003766086370394237,-0.004975595228202641,0.0,0.0
0.0006399136254571225,0.0,0.0,-0.020825940825971268,0.0,-0.0002835538971339519,0.0,0.0007578533956512093,0.0,-0.15087096592673532,-0.04015623404557419,-0.00408852576273136,-0.0006396174755568682,-0.004925923824416124,-0.0004385056067340112,0.0
0.00027027538067049913,0.0,0.0006266113927290984,-0.02088896388611549,0.0,-0.0016862098533113737,-0.00033084834342743874,0.00022687251058534086,0.0,0.3333704444395261,-0.014225066837527665,0.0,0.0,-0.004374114435968688,0.0005965470670682021,0.0
0.008596835813994116,0.0,-0.016727675514729194,0.010896902688061361,0.0,-0.0019352555795555393,0.0,-0.021891639475162584,0.0,0.21937610959656392,0.07354850216210279,-0.002478380693339395,-0.006474612757803749,0.015794312968197388,0.0,0.0
0.0,0.0,-0.00012065096374236361,0.010984618060663497,0.0,-0.0007112113194315937,0.0,0.0004873193550529425,0.0,-0.15343769591234668,-0.04082289377253183,-0.0011343762152921813,-0.00016404550526234385,-0.004995444698191264,-0.0002035076758362561,0.0
0.0005138805057515738,0.0,0.0006821341373911208,-0.022082586080184267,0.0011048730231257695,0.002098580145894727,0.0,0.0011371399754811677,0.0,0.2807979217335917,-0.014781308066414395,0.0,0.0,-0.004715077805352697,-0.005413387529152127,0.0
0.0006943469026237159,0.0,0.0,-0.02223533454794113,0.0003062304183961695,-0.0006172341355617115,0.0,0.000581133199369469,0.0,-0.152416984932852,-0.04065258818060008,-0.0005080210198767253,0.0030237368421158427,-0.004980447261986886,0.0,0.0
0.0007776511479011876,0.0,0.0,0.0894998478318189,0.0008395224478578092,0.009518334131694582,0.0,0.0008914411528583218,0.0,-0.1532965404929455,-0.03891941177271094,0.0007884019955427941,0.0005403679513013848,-0.005216995998266414,0.0,0.0
0.0012620674088874837,-0.0006346283575503209,0.0,-0.022285683383095774,0.001257902249992459,0.001370191943847715,0.0,0.0009683825236267662,0.0,-0.14564671792920492,-0.0388681718271331,0.0,0.00521954120626944,-0.003712072407213986,0.0,0.0
0.0,0.0014653249474259335,-0.0018476432335428612,-0.007925207318088118,-0.003485271136045599,0.0007262309000706549,0.0,0.0,0.0,-0.01162822575972947,-0.036246984245082506,0.011317988359526404,-0.00020617423712698812,-0.004035123253193808,0.0,0.0
0.00044961364511825197,0.0,0.0,-0.022440448988633503,0.0005604698716685501,-0.0007557902472542666,0.0,0.0006247850444481285,0.0,-0.15174348866309814,-0.04082571735218441,-0.00034376621233916856,-0.00034370705863361224,-0.004690828701380545,0.0,0.0
0.0,-0.0002833721590894678,0.000650873202674157,-0.020622916959624878,0.00041805422557313266,-0.0017643304223433458,0.0,0.0,0.0,0.3316542389597497,-0.014106156906565106,-0.00038984423832434445,0.0,-0.004590872533102082,0.0010233339418262185,0.0
0.003136169972444666,0.005302244555401625,0.0,0.01885758360027133,0.0030534374560078946,0.0,0.0,0.0,0.0,-0.056193324563118575,0.2592003173665969,0.005891689599693132,0.026940128448892982,0.01887790408238808,0.0012741058725928012,0.0
0.0,0.0,-0.0005596876892417636,0.07044572479786221,0.0,-0.00025268561651731484,-8.859044065129273e-05,0.0,0.0,-0.1493746103560848,-0.03982859737135731,-0.0016915041963432502,-0.0002838497600496714,-0.004934881035888055,-0.00022060687623467632,0.0
0.0,0.0,-0.00042738104304363913,0.019948473368089113,0.0,-0.0007137932346038747,0.0,0.0007419664584625293,0.0,-0.1529242153804752,-0.04085440132215941,-0.0015509283178986742,0.0,-0.005109514275090819,-0.0001882493581834288,0.0
0.0003663654228403346,0.0,0.0005923182316965013,-0.021113585353956146,0.0003771458141568207,-0.0018743291802866867,-0.0004830467783504525,0.0,0.0,0.3311469346992808,-0.014342690692957329,0.0,0.0,-0.004485871106302609,0.0005987432864930355,0.0
0.0003753801885889065,0.0,0.0,-0.02094028686070464,0.0002983400897915711,-0.0005842484728313217,0.0,0.0006368868338455595,0.0,-0.1489413688984242,-0.039899007697003656,-0.00379988173561937,0.0,0.04795747063651208,0.0,0.0
0.0,0.0037961488656127083,0.0,0.04698870834843402,0.0,-0.03512777255370094,0.0,0.001982676479685863,0.0,-0.08922289544907434,0.15050038484107842,-0.015264566788678104,0.0042302745757195484,-0.004156321391949952,-0.0035032314700359636,0.0
0.0005825811292313743,0.0,0.0,-0.0224194467146638,0.0006087371296692216,-0.0005308149918949879,0.0,0.0006942651566619071,0.0,-0.15194176222405353,-0.040615707361757854,-0.0004746520897367148,-0.00038710680572489914,-0.005024971890019445,0.0,0.0
0.0005302957023614153,0.0,0.0,-0.021906360959276627,-0.007759815159814458,0.0,0.00034313473835435746,0.0005349614151789669,0.0,0.24703168910154538,0.06324759074512896,0.00041713914169183575,0.0,-0.004774621181699281,0.0006313921611543228,0.0
0.0005687279352290586,0.0,0.0,0.0013055962834992003,0.0,-0.0004007616120274342,-0.0001231349630889421,0.0,0.0,-0.15290507550361263,-0.04113630313631097,-0.0009919684761710023,-0.0002892580189324404,-0.004874047924969649,-0.00010947283679604847,0.0
0.0,0.0,0.0,-0.022315317542402336,0.000516266701731577,-0.0005305740809563235,-0.00015719506642976433,0.0007264475267732159,0.0,-0.1519188831325761,-0.040499447396766176,-0.0003294864645049885,-0.0003117726234359509,-0.0046889165837218786,0.0,0.0
0.0006814806481781799,0.0,-0.005146045863825303,-0.020410593361665584,0.0009288765545110234,0.0016385964729904693,0.0,0.0007225795575954556,0.0,-0.15869780599685065,-0.04215491363119144,-0.00038379356434151135,0.0,-0.004860011203085394,0.0,0.0
0.0003467589541655711,0.0,0.0,-0.023910941650866983,0.0005270007031577791,0.0007229828138757238,0.0,0.0005676685169194237,0.0,-0.1775908968836682,-0.041493747331373794,0.0015684955012360948,0.0,0.10964923727768787,0.0002519866808166349,0.0
0.0004994452619328208,0.0,0.0004332315259919918,-0.019535352263319823,0.000529624806810774,-0.0022021228881286465,0.0,0.0003688496625629534,0.0,0.3115213831894955,-0.013740297678239437,-0.0007083739768773295,0.0,-0.004354693577686791,0.0,0.0
0.0,0.0,0.0,-0.022830582014954384,0.0005303025710660103,-0.003455865202733003,0.0,0.0006818276997935031,0.0,-0.1512777441522109,-0.040380529481286204,-0.0005439718120290517,0.0,-0.004917049291617414,0.0,0.0
0.0005432692489809043,0.0,0.0,-0.033543774344241425,0.0007328375042862909,-0.0003202203583343076,0.0,0.0007684696015614301,0.0,-0.1512878440041532,-0.040593819887127944,-0.000411406312693353,-0.0003160151380049186,-0.005044738005134427,0.0,0.0
0.0008580405927879874,-0.0006771394137819742,0.0,0.015295445651332201,0.0012244687947740448,0.013191970029405937,0.0,0.0010556270310798737,0.0,-0.1576962417669281,-0.04037463113206362,0.001080952653197801,0.0,-0.005068300057553237,0.0,0.0
0.0006318669456692427,0.0,0.0,-0.022395282054777563,0.0004820625013784567,-0.0006945339990429076,0.0,0.0006348202208426851,0.0,-0.15185772326257177,-0.04068534852392895,-0.0004519504898740111,-0.0001474439260174265,-0.0050253460739665,0.0,0.0
0.000687395622165843,0.0,0.0,-0.02242305632912637,0.0005108013053502836,-0.0005628567932159239,0.0,0.0004980328883899399,0.0,-0.15197927070419584,-0.0406176463401868,-0.0004948886197506482,-0.00026069334292541657,-0.004866696348793834,0.0,0.0
0.0004302038553474774,0.0,0.0,-0.022313393700017847,0.0005520851356512185,-0.0004957963457463233,0.0,0.0005649929909096371,0.0,-0.1519753525782664,-0.04056315491812536,-0.0005156276524468226,-0.00037037777150205806,-0.004822457678092341,0.0,0.0
0.0,0.0,-0.00037973433905495805,0.07019845267494183,0.0,-0.00040457823931890313,-9.606129551864573e-05,0.0,0.0,-0.1493374492911917,-0.039848006021826275,-0.0016186416344000807,-0.0001570494249967668,-0.005033486956670528,-0.00011273401646982664,0.0
0.0,0.0,0.0004740578774286832,-0.020916160394000998,0.0003747851464794504,-0.0016112078120426902,-0.00029614268803879125,0.0,0.0,0.3324014217996916,-0.014086794176226304,-0.00021132470090429178,0.0,-0.00441347210373636,0.000616839136581706,0.0
0.00047984042391835554,0.0,0.0,-0.02250750424863305,0.0004972090821281638,-0.0006045925337228672,0.0,0.0007094629771431032,0.0,-0.1518074476730821,-0.040710522161539975,-0.000329492194743886,-0.00029738509131290494,-0.0049384472424436,0.0,0.0
0.0006109460060551388,0.0,0.0,-0.02234369179012543,0.0,-0.0007075297253622585,-0.00012821456854734058,0.0006915042816932422,0.0,-0.15183355691391553,-0.04064948882677847,-0.00012582663387711301,-0.00021615518915592413,-0.004806865302275032,0.0,0.0
0.0012916229260711354,0.0,0.010942070050956659,-0.016276355686960006,0.0019336648790012217,0.025719856862854256,0.0,0.0011553539109150509,0.0,0.20564423308728288,-0.02266927966803624,-0.002232013045447988,0.0,-0.0014194906900320825,0.0,0.0
0.00041594878912970534,0.0,-0.0005077431952553791,0.07008426595921269,0.0,-0.0004631089507649475,0.0,0.0,0.0,-0.14936724160164183,-0.04001369387279731,-0.0015673887224103328,-0.0002943659500026583,-0.004966991336435314,-0.00010896966354052718,0.0
0.0,0.0,-0.00014101245412073693,-0.022263518384633797,0.0007648214459271605,-0.0004608543073756831,0.0,0.0007370692137183729,0.0,-0.15204198888139947,-0.0404099162188452,-0.0004496423367395352,-0.00047668446808394005,-0.0047671522707359,0.0,0.0
